Algorithm,Function,Dimension,Population,Best Value,Execution Time
gsa,mccormick_function,5,30,-4.750239109417679,0.043898820877075195
gsa,mccormick_function,5,30,-4.272653198801883,0.043898820877075195
gsa,mccormick_function,5,40,-3.515967035293679,0.07652926445007324
gsa,mccormick_function,5,40,-4.034045522026122,0.07652926445007324
gsa,mccormick_function,5,40,4.433051397249518,0.07652926445007324
gsa,mccormick_function,5,40,2.6447959364380216,0.07652926445007324
gsa,mccormick_function,5,40,-0.6797863951895677,0.07652926445007324
gsa,mccormick_function,5,50,-5.398388147779952,0.11793112754821777
gsa,mccormick_function,5,50,-7.435527648756699,0.11793112754821777
gsa,mccormick_function,5,50,3.6294623687552305,0.11793112754821777
gsa,mccormick_function,5,50,2.3535735837439087,0.11793112754821777
gsa,mccormick_function,5,50,5.4407462980141625,0.11793112754821777
gwo,mccormick_function,2,10,-9.607647184983966,0.0005769729614257812
gwo,mccormick_function,2,10,-10.0,0.0005769729614257812
gwo,mccormick_function,2,20,-9.602507131259697,0.0007269382476806641
gwo,mccormick_function,2,20,-10.0,0.0007269382476806641
gwo,mccormick_function,2,30,-9.613507816475787,0.0009307861328125
gwo,mccormick_function,2,30,-10.0,0.0009307861328125
gwo,mccormick_function,2,40,-9.606904378400285,0.0010890960693359375
gwo,mccormick_function,2,40,-10.0,0.0010890960693359375
gwo,mccormick_function,2,50,-9.611740070707624,0.0012619495391845703
gwo,mccormick_function,2,50,-10.0,0.0012619495391845703
gwo,mccormick_function,3,10,-9.613844547742177,0.0005509853363037109
gwo,mccormick_function,3,10,-10.0,0.0005509853363037109
gwo,mccormick_function,3,10,-1.0883817448762427,0.0005509853363037109
gwo,mccormick_function,3,20,-9.609290149665332,0.0007357597351074219
gwo,mccormick_function,3,20,-10.0,0.0007357597351074219
gwo,mccormick_function,3,20,4.023342103153727,0.0007357597351074219
gwo,mccormick_function,3,30,-9.612470620407825,0.0009427070617675781
gwo,mccormick_function,3,30,-10.0,0.0009427070617675781
gwo,mccormick_function,3,30,-1.4121196587747642,0.0009427070617675781
gwo,mccormick_function,3,40,-9.613466389471041,0.0011091232299804688
gwo,mccormick_function,3,40,-10.0,0.0011091232299804688
gwo,mccormick_function,3,40,-0.28913104286461594,0.0011091232299804688
gwo,mccormick_function,3,50,-9.60983211824687,0.0013289451599121094
gwo,mccormick_function,3,50,-10.0,0.0013289451599121094
gwo,mccormick_function,3,50,7.908576148109643,0.0013289451599121094
gwo,mccormick_function,5,10,-9.585899139728879,0.0005779266357421875
gwo,mccormick_function,5,10,-10.0,0.0005779266357421875
gwo,mccormick_function,5,10,-1.5810317647735805,0.0005779266357421875
gwo,mccormick_function,5,10,3.708304647896824,0.0005779266357421875
gwo,mccormick_function,5,10,6.253248602536565,0.0005779266357421875
gwo,mccormick_function,5,20,-9.613466834904642,0.0007328987121582031
gwo,mccormick_function,5,20,-10.0,0.0007328987121582031
gwo,mccormick_function,5,20,-2.9740180905450333,0.0007328987121582031
gwo,mccormick_function,5,20,0.2923771359678757,0.0007328987121582031
gwo,mccormick_function,5,20,1.5363907186201242,0.0007328987121582031
gwo,mccormick_function,5,30,-9.621682534003442,0.0009860992431640625
gwo,mccormick_function,5,30,-10.0,0.0009860992431640625
gwo,mccormick_function,5,30,-6.1266306351018445,0.0009860992431640625
gwo,mccormick_function,5,30,0.8311555577120023,0.0009860992431640625
gwo,mccormick_function,5,30,5.689000761350475,0.0009860992431640625
gwo,mccormick_function,5,40,-9.611145135974946,0.0011959075927734375
gwo,mccormick_function,5,40,-10.0,0.0011959075927734375
gwo,mccormick_function,5,40,3.2486269685550684,0.0011959075927734375
gwo,mccormick_function,5,40,-5.6960333333845545,0.0011959075927734375
gwo,mccormick_function,5,40,-3.2969468959455512,0.0011959075927734375
gwo,mccormick_function,5,50,-9.614182968455415,0.0013811588287353516
gwo,mccormick_function,5,50,-10.0,0.0013811588287353516
gwo,mccormick_function,5,50,4.893683841045875,0.0013811588287353516
gwo,mccormick_function,5,50,3.1342122313084246,0.0013811588287353516
gwo,mccormick_function,5,50,0.7955584232913925,0.0013811588287353516
hs,mccormick_function,2,10,4.624503343882783,0.0003287792205810547
hs,mccormick_function,2,10,4.484316351022181,0.0003287792205810547
hs,mccormick_function,2,20,-6.799384352535243,0.0004878044128417969
hs,mccormick_function,2,20,-7.785255189210636,0.0004878044128417969
hs,mccormick_function,2,30,-7.220797098933818,0.0007801055908203125
hs,mccormick_function,2,30,-6.439037372644075,0.0007801055908203125
hs,mccormick_function,2,40,-9.860490950146984,0.0009086132049560547
hs,mccormick_function,2,40,-9.823175475150052,0.0009086132049560547
hs,mccormick_function,2,50,-8.4144677227757,0.0011661052703857422
hs,mccormick_function,2,50,-9.942101907182332,0.0011661052703857422
hs,mccormick_function,3,10,-5.821931771329938,0.0002911090850830078
hs,mccormick_function,3,10,-7.341747179785116,0.0002911090850830078
hs,mccormick_function,3,10,-2.9253210556991878,0.0002911090850830078
hs,mccormick_function,3,20,-5.83292601977238,0.0004899501800537109
hs,mccormick_function,3,20,-4.8292604717691345,0.0004899501800537109
hs,mccormick_function,3,20,-9.442018978424187,0.0004899501800537109
hs,mccormick_function,3,30,-8.452925699762705,0.0007810592651367188
hs,mccormick_function,3,30,-8.792617913146676,0.0007810592651367188
hs,mccormick_function,3,30,-1.1439136821470228,0.0007810592651367188
hs,mccormick_function,3,40,-9.34537526696957,0.0009157657623291016
hs,mccormick_function,3,40,-9.169853361231974,0.0009157657623291016
hs,mccormick_function,3,40,1.3022289953288375,0.0009157657623291016
hs,mccormick_function,3,50,-8.200707994101972,0.0011761188507080078
hs,mccormick_function,3,50,-8.793006826686092,0.0011761188507080078
hs,mccormick_function,3,50,9.981218364525496,0.0011761188507080078
hs,mccormick_function,5,10,-3.7815565260470336,0.00031113624572753906
hs,mccormick_function,5,10,-6.670149757390799,0.00031113624572753906
hs,mccormick_function,5,10,-3.028144767304906,0.00031113624572753906
hs,mccormick_function,5,10,-3.093146585933539,0.00031113624572753906
hs,mccormick_function,5,10,2.369340981371016,0.00031113624572753906
hs,mccormick_function,5,20,-6.974722231772986,0.0005388259887695312
hs,mccormick_function,5,20,-7.593767617718752,0.0005388259887695312
hs,mccormick_function,5,20,0.76650464005162,0.0005388259887695312
hs,mccormick_function,5,20,0.5269596246716102,0.0005388259887695312
hs,mccormick_function,5,20,-3.873713623922682,0.0005388259887695312
hs,mccormick_function,5,30,-4.740553780479038,0.0008039474487304688
hs,mccormick_function,5,30,-5.325961989521555,0.0008039474487304688
hs,mccormick_function,5,30,-5.98860681533038,0.0008039474487304688
hs,mccormick_function,5,30,2.6907680886623826,0.0008039474487304688
hs,mccormick_function,5,30,8.55940959701639,0.0008039474487304688
hs,mccormick_function,5,40,-9.81980052501456,0.0009694099426269531
hs,mccormick_function,5,40,-9.00553034131277,0.0009694099426269531
hs,mccormick_function,5,40,-9.07005015557842,0.0009694099426269531
hs,mccormick_function,5,40,-7.505360367223433,0.0009694099426269531
hs,mccormick_function,5,40,9.422933351054748,0.0009694099426269531
hs,mccormick_function,5,50,-9.048502272608339,0.0011641979217529297
hs,mccormick_function,5,50,-9.853689184274124,0.0011641979217529297
hs,mccormick_function,5,50,9.265175288237206,0.0011641979217529297
hs,mccormick_function,5,50,9.97425633193772,0.0011641979217529297
hs,mccormick_function,5,50,6.437207612852589,0.0011641979217529297
pso,mccormick_function,2,10,-10.172131609837678,0.0003821849822998047
pso,mccormick_function,2,10,-10.086888074580191,0.0003821849822998047
pso,mccormick_function,2,20,-11.871379195796703,0.0004999637603759766
pso,mccormick_function,2,20,-14.84924880482643,0.0004999637603759766
pso,mccormick_function,2,30,-11.56036501923542,0.0006661415100097656
pso,mccormick_function,2,30,-14.218583649269775,0.0006661415100097656
pso,mccormick_function,2,40,-10.664334165289842,0.0008099079132080078
pso,mccormick_function,2,40,-11.983993150773976,0.0008099079132080078
pso,mccormick_function,2,50,-17.14987465430435,0.000946044921875
pso,mccormick_function,2,50,-20.265698490875522,0.000946044921875
pso,mccormick_function,3,10,-3.693494531334175,0.0003859996795654297
pso,mccormick_function,3,10,-4.682164427617498,0.0003859996795654297
pso,mccormick_function,3,10,10.00022520894573,0.0003859996795654297
pso,mccormick_function,3,20,-10.20370465519528,0.0004999637603759766
pso,mccormick_function,3,20,-10.822099255392061,0.0004999637603759766
pso,mccormick_function,3,20,-5.10968090688817,0.0004999637603759766
pso,mccormick_function,3,30,-10.539754189474614,0.0007109642028808594
pso,mccormick_function,3,30,-11.559129013612964,0.0007109642028808594
pso,mccormick_function,3,30,-13.126690082851633,0.0007109642028808594
pso,mccormick_function,3,40,-9.500977739132445,0.0008041858673095703
pso,mccormick_function,3,40,-10.095116454259148,0.0008041858673095703
pso,mccormick_function,3,40,3.6805969809916004,0.0008041858673095703
pso,mccormick_function,3,50,-16.752082904039533,0.0009779930114746094
pso,mccormick_function,3,50,-20.548151878282532,0.0009779930114746094
pso,mccormick_function,3,50,13.512744164356342,0.0009779930114746094
pso,mccormick_function,5,10,-10.465222732428918,0.0003910064697265625
pso,mccormick_function,5,10,-10.668966426514094,0.0003910064697265625
pso,mccormick_function,5,10,10.698174155023288,0.0003910064697265625
pso,mccormick_function,5,10,-1.5700090011366203,0.0003910064697265625
pso,mccormick_function,5,10,2.776400519333708,0.0003910064697265625
pso,mccormick_function,5,20,-12.417196636441744,0.0005140304565429688
pso,mccormick_function,5,20,-12.790191726068587,0.0005140304565429688
pso,mccormick_function,5,20,-0.18360095567856893,0.0005140304565429688
pso,mccormick_function,5,20,-8.358552295887863,0.0005140304565429688
pso,mccormick_function,5,20,-11.002307998286057,0.0005140304565429688
pso,mccormick_function,5,30,-14.187592755083003,0.0007090568542480469
pso,mccormick_function,5,30,-15.478286757179113,0.0007090568542480469
pso,mccormick_function,5,30,-9.267296203444646,0.0007090568542480469
pso,mccormick_function,5,30,-1.5819514357744806,0.0007090568542480469
pso,mccormick_function,5,30,-5.352223947059988,0.0007090568542480469
pso,mccormick_function,5,40,-11.900600968786225,0.0008540153503417969
pso,mccormick_function,5,40,-12.337794301651474,0.0008540153503417969
pso,mccormick_function,5,40,14.650281885879973,0.0008540153503417969
pso,mccormick_function,5,40,3.805534764432008,0.0008540153503417969
pso,mccormick_function,5,40,-9.548953082235963,0.0008540153503417969
pso,mccormick_function,5,50,-17.100575667751535,0.0010099411010742188
pso,mccormick_function,5,50,-17.226171896355382,0.0010099411010742188
pso,mccormick_function,5,50,19.162462597767053,0.0010099411010742188
pso,mccormick_function,5,50,-10.147834113767573,0.0010099411010742188
pso,mccormick_function,5,50,-15.240941364913061,0.0010099411010742188
ssa,mccormick_function,2,10,-5.352378856567288,0.004843950271606445
ssa,mccormick_function,2,10,-8.382447615784164,0.004843950271606445
ssa,mccormick_function,2,20,-9.563156365841788,0.014484167098999023
ssa,mccormick_function,2,20,-10.097582095769013,0.014484167098999023
ssa,mccormick_function,2,30,-9.604701776318766,0.02910900115966797
ssa,mccormick_function,2,30,-10.011718657150478,0.02910900115966797
ssa,mccormick_function,2,40,-9.59434241709493,0.048654794692993164
ssa,mccormick_function,2,40,-10.068648170712978,0.048654794692993164
ssa,mccormick_function,2,50,-9.696599054473122,0.07216000556945801
ssa,mccormick_function,2,50,-10.017824607259836,0.07216000556945801
ssa,mccormick_function,3,10,-9.958215390835846,0.004991054534912109
ssa,mccormick_function,3,10,-10.066444640061684,0.004991054534912109
ssa,mccormick_function,3,10,2.6224000875274225,0.004991054534912109
ssa,mccormick_function,3,20,-9.346858690522792,0.014434099197387695
ssa,mccormick_function,3,20,-10.32305906491796,0.014434099197387695
ssa,mccormick_function,3,20,-9.489802946092755,0.014434099197387695
ssa,mccormick_function,3,30,-8.324486437044623,0.028779983520507812
ssa,mccormick_function,3,30,-8.566008275612617,0.028779983520507812
ssa,mccormick_function,3,30,2.1912348963295,0.028779983520507812
ssa,mccormick_function,3,40,-9.99685893283645,0.048384904861450195
ssa,mccormick_function,3,40,-10.19596406757694,0.048384904861450195
ssa,mccormick_function,3,40,1.7998604713361022,0.048384904861450195
ssa,mccormick_function,3,50,-9.963961491685062,0.07427310943603516
ssa,mccormick_function,3,50,-10.127356732234128,0.07427310943603516
ssa,mccormick_function,3,50,10.028882294760903,0.07427310943603516
ssa,mccormick_function,5,10,-0.11343514785462928,0.004611015319824219
ssa,mccormick_function,5,10,-1.197569318048726,0.004611015319824219
ssa,mccormick_function,5,10,-1.3552606159408407,0.004611015319824219
ssa,mccormick_function,5,10,3.4208292904099307,0.004611015319824219
ssa,mccormick_function,5,10,-3.6046501455261994,0.004611015319824219
ssa,mccormick_function,5,20,-3.728819660618118,0.013674020767211914
ssa,mccormick_function,5,20,-4.857438641648578,0.013674020767211914
ssa,mccormick_function,5,20,7.232664000488055,0.013674020767211914
ssa,mccormick_function,5,20,-3.4094355958674405,0.013674020767211914
ssa,mccormick_function,5,20,5.273637151432207,0.013674020767211914
ssa,mccormick_function,5,30,-9.648660307111559,0.027096986770629883
ssa,mccormick_function,5,30,-10.065860721938444,0.027096986770629883
ssa,mccormick_function,5,30,-6.69856744011782,0.027096986770629883
ssa,mccormick_function,5,30,-1.2900906781975687,0.027096986770629883
ssa,mccormick_function,5,30,-3.5867194499483843,0.027096986770629883
ssa,mccormick_function,5,40,-8.629590667996784,0.04934406280517578
ssa,mccormick_function,5,40,-9.691236910677372,0.04934406280517578
ssa,mccormick_function,5,40,-3.212364232589876,0.04934406280517578
ssa,mccormick_function,5,40,-9.183074145381715,0.04934406280517578
ssa,mccormick_function,5,40,10.011746866128084,0.04934406280517578
ssa,mccormick_function,5,50,-10.037034305494124,0.07252311706542969
ssa,mccormick_function,5,50,-10.391639033382061,0.07252311706542969
ssa,mccormick_function,5,50,-9.116536000005148,0.07252311706542969
ssa,mccormick_function,5,50,6.434569691304619,0.07252311706542969
ssa,mccormick_function,5,50,10.06487742075256,0.07252311706542969
wsa,mccormick_function,2,10,-9.611320804109862,0.0035359859466552734
wsa,mccormick_function,2,10,-10.0,0.0035359859466552734
wsa,mccormick_function,2,20,-6.828018511320419,0.012890338897705078
wsa,mccormick_function,2,20,-7.833007577564056,0.012890338897705078
wsa,mccormick_function,2,30,-14.558694099599075,0.02748703956604004
wsa,mccormick_function,2,30,-14.503164727947901,0.02748703956604004
wsa,mccormick_function,2,40,-10.420067207698079,0.046639204025268555
wsa,mccormick_function,2,40,-11.402995079585228,0.046639204025268555
wsa,mccormick_function,2,50,-10.0,0.06987977027893066
wsa,mccormick_function,2,50,-10.02999005483561,0.06987977027893066
wsa,mccormick_function,3,10,-9.610688463899866,0.003503084182739258
wsa,mccormick_function,3,10,-10.0,0.003503084182739258
wsa,mccormick_function,3,10,-10.0,0.003503084182739258
wsa,mccormick_function,3,20,-9.76723655134383,0.011942148208618164
wsa,mccormick_function,3,20,-10.0,0.011942148208618164
wsa,mccormick_function,3,20,-0.010773599567571956,0.011942148208618164
wsa,mccormick_function,3,30,-9.98641464678064,0.027256011962890625
wsa,mccormick_function,3,30,-11.39629188977838,0.027256011962890625
wsa,mccormick_function,3,30,-2.224794282660107,0.027256011962890625
wsa,mccormick_function,3,40,-9.59419711523667,0.04707193374633789
wsa,mccormick_function,3,40,-10.016867485212115,0.04707193374633789
wsa,mccormick_function,3,40,10.103961031799018,0.04707193374633789
wsa,mccormick_function,3,50,-10.0,0.07187199592590332
wsa,mccormick_function,3,50,-10.0,0.07187199592590332
wsa,mccormick_function,3,50,-10.0,0.07187199592590332
wsa,mccormick_function,5,10,-10.0,0.0027017593383789062
wsa,mccormick_function,5,10,-10.0,0.0027017593383789062
wsa,mccormick_function,5,10,-10.0,0.0027017593383789062
wsa,mccormick_function,5,10,3.5920024296426987,0.0027017593383789062
wsa,mccormick_function,5,10,7.867313076124239,0.0027017593383789062
wsa,mccormick_function,5,20,-9.344393094725815,0.012782812118530273
wsa,mccormick_function,5,20,-10.061855420925763,0.012782812118530273
